WORD_ID,GAELIC,ENGLISH,OTHER,NON_NATIVE,INFO,AUDIO,LATIN,GAELIC_WORD_GENDER,PLURALS,WORD_CATEGORY
1316,sealg-raineach mhara ,sea spleenwort,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium marinum,F,,8
1317,sealg-raineach shleaghach ,lanceolate spleenwort,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium obovatum,F,,8
1318,rù a' bhalla,wall-rue,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium ruta-muraria,M,,8
1319,teanga an fhèidh,hart's-tongue,,,Meaning: the deer's tongue. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium scolopendrium,F,,8
1320,sealg-raineach ghobhlach ,forked spleenwort,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium septentrionale,F,,8
1321,sealg-raineach dhubh-ghasach ,maidenhair spleenwort,,,Meaning: black-stemmed spleenwort (stipe and rachis are black). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium trichomanes,F,,8
1322,sealg-raineach uaine-ghasach ,green spleenwort,,,Meaning: green-stemmed spleenwort (stipe and rachis are green). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium viride,F,,8
1323,raineach Moire,lady-fern ,,,Meaning: fern of Mary. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,rainich Moire,8
1324,raineach Moire ailpeach,alpine lady-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Athyrium distentifolium,F,,8
1325,raineach Moire chumanta ,lady-fern,,,Meaning: common lady-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Athyrium filix-femina,F,,8
1326,raineach dharaich ,oak fern ,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,rainich Dharaich,8
1327,raineach dharaich chloich-aoil ,limestone oak fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Gymnocarpium robertianum,F,,8
1328,raineach dharaich chumanta ,oak fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Gymnocarpium dryopteris,F,,8
1329,frith-raineach,bladder-fern ,,,Meaning: dwarf fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,,8
1330,frith-raineach chumanta ,brittle bladder-fern,,,Meaning: common bladder-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Cystopteris fragilis,F,,8
1331,frith-raineach beinne ,mountain bladder-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Cystopteris montana,F,,8
1332,frith-raineach Dickie ,Dickie's bladder-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Cystopteris dickieana,F,,8
1333,mion-raineach ,woodsia ,,,Meaning: diminutive fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,mion-rainich,8
1334,mion-raineach ailpeach ,alpine woodsia,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Woodsia alpina,F,,8
1335,mion-raineach ruadh ,oblong woodsia,,,Meaning: rusty woodsia (has abundant brown hairs and scales). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Woodsia ilvensis,F,,8
1336,ibhig,shield-fern ,,,"Cameron derives it from ibh 'a drink', as it was taken for worms. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/",,,F,,8
1337,ibhig chruaidh,hard shield-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polystichum aculeatum,F,,8
1338,ibhig chuilinn ,holly-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polystichum lonchitis,F,,8
1339,ibhig bhog,soft shield-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polystichum setiferum,F,,8
1340,marc-raineach,male- & buckler-fern ,,,Meaning: horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,marc-rainich,8
1341,marc-raineach phreasach ,hay-scented buckler-fern,,,Meaning: furrowed (crimped) horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris aemula,F,,8
1342,mearlag,scaly male-fern,,,Etymology unclear. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris affinis,F,,8
1343,marc-raineach Borrer ,Borrer's male-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris borreri,F,,8
1344,marc-raineach Chuimreach,narrow male-fern,,,Meaning: Welsh horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris cambrensis,F,,8
1345,marc-raineach chaol ,narrow buckler-fern,,,Meaning: slender (narrow) horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris carthusiana,F,,8
1346,marc-raineach nan radan ,broad buckler-fern,,,Meaning: the rats' horse-fern (Clyne says it grows in haunts of rats).More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris dilatata,F,,8
1347,marc-raineach nan radan thuathach ,northern buckler-fern,,,Meaning: the northern rats' horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris expansa,F,,8
1348,marc-raineach chumanta ,male-fern,,,Meaning: common horse-fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris filix-mas,F,,8
1349,marc-raineach an t-slèibhe,mountain male-fern,,,Meaning: the horse-fern of the uplandMore info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris oreades,F,,8
1350,marc-raineach Arannach ,(Arran horse-fern),,,Meaning: Arran horse-fern. No English name.More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris pseudodisjuncta,F,,8
1351,marc-raineach Arannach ,(Arran horse-fern),,,Meaning: Arran horse-fern. No English name.More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris pseudodisjuncta,F,,8
1352,marc-raineach sgrathach ,scaly buckler-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris remota,F,,8
1353,marc-raineach righinn ,rigid buckler-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Dryopteris submontana,F,,8
