,Mo nighean dubh| tha boidheach dubh,,,Mo nighean dubh| tha boidheach dubh,Moch là Coinnle anns a’ mhadainn,Love | Praise,,Four line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 39,Mac-Talla,March 30 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,http://www.beatoninstitutemusic.ca/gaelic/mo-nighean-dubh.html,,,
,Nigh’n Donn na Buaile,,,,A nighean donn na buaile,Love | Praise,,Eight line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 40,Mac-Talla,April 6 1895,4,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://digital.nls.uk/early-gaelic-book-collections/archive/108466669?mode=transcription,,,
,Oran Imrich,,,,An àm togail dhuinn fhin ,Exile,,Twelve line verse,Scotland | Prince Edward Island,Male ,,,Calum Bàn Mac  Mhannein,1758 - 1829,Sarasdal | Belfast,Flodigarry | Skye | Prince Edward Island,c. 1803,Publication,,,,,,Vol. 3. No. 41,Mac-Talla,April 13 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,http://www.skyelit.co.uk/poetry/poets13.html,,,
,Oran nam Fineachan,,,,A chomuinn rioghail| runich [ rùnach ],Praise | Political,Jacobite | Prince Charles ,Eight line verse,Scotland,Male ,[ Alexander ],[ MacDonald ],Alastair Mac Mhaighstir Alastair,1698 - 1770,,,1745,Publication,,,,,,Vol. 3. No. 42,Mac-Talla,April 20 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://www.arts.gla.ac.uk/STELLA/STARN/lang/GAELIC/sources.htm,https://digital.nls.uk/early-gaelic-book-collections/archive/77282352,,
,"Oran nam Fineachan (Continued)", ,,,A chomuinn rioghail| runich [ rùnach ],Praise | Political,Jacobite | Prince Charles ,Eight line verse,Scotland,Male , [ Alexander ],[ MacDonald ],Alastair Mac Mhaighstir Alastair,1698 - 1770,,,1745,Publication,,,,,,Vol. 3. No. 43,Mac-Talla,April 27 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,,,,
,"Professor Blackie",,,,An d’ fhag thu sinn a laoich nam buadh!,Elegy | Lament | Praise,John Stuart Blackie,Four line verse,Scotland,Male ,Niall,MacLeoid,,1843 - 1913,,,1895,Publication,,,,,,Vol. 3. No. 43,Mac-Talla,April 27 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Rinneadh na roinn bhòidheach a leanas le Niall Mac Leoid air dha chluinntinn gu’n do chaochail Blackie,http://www.skyelit.co.uk/poetry/poets12.html,https://en.wikipedia.org/wiki/John_Stuart_Blackie,
,Bas Shenacherib,The Destruction of Sennacherib,,,ar mhadadh a chromas gu moch air a’ chrò,Historical | Religious,Sennacherib | Assyria,Ten  line verse,Scotland,Male ,Lord,Byron,,,,,,Publication,,,,,,Vol. 3. No. 44,Mac-Talla,May 4 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://en.wikipedia.org/wiki/Sennacherib,Translation of English poem | submitted by “BUN-LOCHABAR.” ’sa Ghaidheal,,
,Latha ’siubhal sleibhe dhomh,,,,Latha ’siubhal sleibhe dhomh,Lament,Changes in society | no longer welcome in halls of Lairds,Eight line verse,Scotland,Male ,[ Lachlan ],[ MacKinnon ],Lachlunn Mac Thearlaich Òig | Am Bard Sgiathanach,1655 - 1734,Strath,Skye,,Publication,,,,,,Vol. 3. No. 45,Mac-Talla,May 11 1895,6,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,http://www.skyelit.co.uk/poetry/poets5.html,Song included in biography of poet,See Papers of the Gaelic Society of Glasgow  Vol. 2 | p. 187,
,An Sgiobaireachd,,,,Chuala mi bho phàirt,Praise | Political,Urramach Frannsidh Mac Bheathain,Twelve line verse,Scotland,Male ,"Iain",Moirison,Iain Gobha,d. 1852,,Harris,,Publication,,,,,,Vol. 3. No. 45,Mac-Talla,May 11 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://books.google.ca/books?id=aSVLAQAAMAAJ&pg=PA34&lpg=PA34&dq=Chuala+mi+bho+ph%C3%A0irt&source=bl&ots=2aLN01s3kh&sig=X2vwnBWOpyjfc_hKrJB3gWKfOvg&hl=en&sa=X&ved=2ahUKEwiylvXeiJbfAhXvpYMKHWXrCnEQ6AEwAHoECAkQAQ#v=onepage&q=Chuala%20mi%20bho%20ph%C3%A0irt&f=false,,,
,Taladh na Bean Shith,Tàladh Mhic Leòid,,,’S e mo leanabh mingileiseach| maingileiseach,Supernatural | Lullaby,MacLeod of Dunbheagan,No structure,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 45,Mac-Talla,May 11 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Tha e air aithris o cheann iomadh linn air ais gun d’ thàinig a’ bhean shith am beul an anmoich gu Lùchairt Mhic Leòid Dhunbheagain| ’s an Eilein Sgiathanach| agus gu’n ghabh i staigh troimh gach dorus agus seòmar gus an d’ ràinig i an t-ionad ’s an robh an t-oighre ’n a chadal| ’s e ’n a naoidhean òg. Thog i air a glùn e ’s sheinn i le guth binn leadarra an tàladh neo-chumanta ’leanas; an sin chàraich i an leanabh anns a’ chreathail far an d’ fhuair i e| agus le ’h-earradh fada uaine ’s le ’h-aogasg neo-shaoghalta| gun fhocal á beul| no sealladh o ’sùil| thog i mach ris an aonach a ghabhail a h-àite ’an talla a’ chiùil agus nam fleadh am measg luchd àiteachaidh nan cnoc.,Submitted by N. M'L ,Tolmie| Frances| et al. “Songs of Rest and Recreation.” Journal of the Folk-Song Society| vol. 4| no. 16| 1911| pp. 157–195. JSTOR| JSTOR| www.jstor.org/stable/4433971.,
,Missing no. 46,,,,Missing no. 46,,Missing no. 46,,,,,,,,,,,Publication,,,,,,Missing Number 46,Mac-Talla,,,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,,,,
,Iain Gilpin,,,,Iain Gilpin bha ’n a bhuirdeiseach,Humorous,John Gilpin,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 47,Mac-Talla,May 25 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Translation of English poem John Gilpin,https://books.google.ca/books?id=AnoRAAAAYAAJ&pg=RA1-PA24&lpg=RA1-PA24&dq=Iain+Gilpin+bha+%E2%80%99n+a+bhuirdeiseach&source=bl&ots=UigsO09DLh&sig=U8jVGTFPWyh9VfxJPB3QgdjZl-o&hl=en&sa=X&ved=2ahUKEwiWvuySkZbfAhUCzoMKHd5LBhgQ6AEwAHoECAgQAQ#v=onepage&q=Iain%20Gilpin%20bha%20%E2%80%99n%20a%20bhuirdeiseach&f=false,,
,Cadal,,,,An do thréig thu ’nochd mo chluasag,Lament,Sleeplessness,Four line verse,Scotland,Male ,N.,MacLeoid,,,,,,Publication,,,,,,Vol. 3. No. 48,Mac-Talla,June 1 1895,2,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,,,,
,"Iain Gilpin (Continued)",,,,Iain Gilpin bha ’n a bhuirdeiseach,Humorous,John Gilpin,Four line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 48,Mac-Talla,June 1 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Translation of English poem John Gilpin,,,
,Oran le Domhnall Gobha,,,Tha mo cheann-sa nise liath,Bha mi og ann an Strathghlais,Exile,Old Age | Youth | Strathghlas,Four line verse,Scotland,Male ,Donald,Chisholm,Domhnall Gobha,,Strathglass,,,Publication,,,,,,Vol. 3. No. 50,Mac-Talla,June 15 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,LE DOMHNALL GOBHA AIR DHA A BHITH ’FAGAIL STRATHGHLAIS.,See The Emigrant Experience| M. MacDonnell ed,See Gaelic Bards from 1775 to 1825 A. MacLean Sinclair p. 6,
,Baile na Traghad,O| ’s alainn an t-aite,,,O| ’s alainn an t-aite,Homeland | Praise,"Judique | Nature",Eight line verse,Nova Scotia,Male ,Micheil,Domhnallach,Micheil Mor ,,Judique,Inverness,,Publication,,,,,,Vol. 3. No. 50,Mac-Talla,June 15 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Bha Micheil Mor re geamhraidh leis fein ann an Siudig an Ceap Breatunn. ’S ann an sin a rinn e na rannan a thug mi seachad. Bha e ag iarraidh air a bhrathair a thiginn comhla-ris| ach cha digeadh e. ’S e bhrathair am baothair mu bheil e labhairt.,,,
,Suiridh Ruari,,,,Tha sgeula ri aithris,Humorous | Satire,,Twelve line verse,Scotland,Male ,Tormaid, Mac-Leoid,,1745 - 1824,Swordale,Skye,,Publication,,,,,,Vol. 3. No. 50,Mac-Talla,June 15 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,See Gaelic Bards from 1775 to 1825 A. MacLean Sinclair p. 11,,,
,Oisein Do'n Ghrein an Am Eiridh,,,,A ghrian na h-og-mhaidne| ’s tu ’g eiridh,Nature | Praise,Sun,Eight line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 3. No. 51,Mac-Talla,June 22 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Tha na rannan so air an tabhairt bho “Shean Dana.” ’S e ’s dòcha gur h-e ’n t-Olla Mac-a-Ghobha e-fein a b’ughdar dhaibh.,,,
,M' Anam | Imich Thusa Samhach,,,,M’ anam imich thusa sàmhach,Religious,,Four line verse,Scotland,Female,Màiri ,Nic-a-Chleirich,,,Laggan,Badenoch,,Publication,,,,,,Vol. 3. No. 51,Mac-Talla,June 22 1985,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://dasg.ac.uk/corpus/textmeta.php?text=140&uT=y,,,
,Cronan Altruim,,,Fa-ill ile na ho ru,Baidh| baidh bà| baidh bà mo ghradh,Lullaby,,Four line verse / Four line chorus,Scotland,Female,Mairead,Ghobha,,18th Century,,Atholl,,Publication,,,,,,Vol. 3. No. 52,Mac-Talla,June 29 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,https://www.jstor.org/stable/41219651?read-now=1&refreqid=excelsior%3A79cc731901f58d1a082e05dd8c6c412d&seq=4#page_scan_tab_contents,,,
,On Tha Mi fo Mhulad Air M' Aineol,Mo nighean donn a’s boidhche,,Hi ri ri ’s ho ra ill o,On tha mi fo mhulad air m’ aineol,Love | Homeland,,Four line verse / Four line chorus,Scotland,Male ,Rev. Charles,Stewart,Tearlach Stiubhart,,Strathchur,,,Publication,,,,,,Vol. 3. No. 52,Mac-Talla,June 29 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,See Sàr-obair nam Bàird p. 386,,,
,Taigh-Dige nan Fear Eachannach,,,,’S uaigneach an nochd ’tha geatachan,Elegy | Lament | Political,"Gairloch House | Eachannach",Eight line verse,Scotland,Male ,[ Alexander ],[ Campbell ],Alastair Buidhe Mac Iamhair,1767 - 1843,Gairloch,,,Publication,,,,,,Vol. 3. No. 52,Mac-Talla,June 29 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Ground officer to MacKenzies of Gairloch . See The Celtic Magazine | Volume 4,https://www.electricscotland.com/history/gairloch/g243.htm [ interesting to note that he and William Ross were great friends ] ,,
,Taigh-Dige nan Fear Eachannach (Continued),,,,’S uaigneach an nochd ’tha geatachan,Elegy | Lament | Political,"Gairloch House | Eachannach",Eight line verse,Scotland,Male ,[ Alexander ],[ Campbell ],Alastair Buidhe Mac Iamhair,1767 - 1843,Gairloch,,,Publication,,,,,,Vol. 4. No. 1,Mac-Talla,June 29 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-3/,Ground officer to MacKenzies of Gairloch . See The Celtic Magazine | Volume 4 ,https://www.electricscotland.com/history/gairloch/g243.html     , [ interesting to note that he and William Ross were great friends ] ,
,"Oran do bhirlinn Mhic-’Ic-Alasdair",,,Ho i uro bho ho eile,Slan gun till a bhirlinn Ghleannach,Praise | Political,MacDonald of Glengary's boat,Eight line verse,Scotland,Male ,[ Allan ],[ MacDougal ]l,Aliean Dall | Ailean Dughallach,c. 1750 - 1829,Glengarry,,1824,Publication,,,,,,Vol. 4. No. 1,Mac-Talla,July 6 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Published in Orain| marbhrannan| agus duanagan| Ghaidhealach | 1829| p. 190,See biography of poet in Oxford Dictionary of National Biography http://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-17466,,
,Oran do bhirlinn Mhic-’Ic-Alasdair (Continued),,,Ho i uro bho ho eile,Slan gun till a bhirlinn Ghleannach,Praise | Political,MacDonald of Glengary's boat,Eight line verse,Scotland,Male ,[ Allan ],[ MacDougal ]l,Aliean Dall | Ailean Dughallach,c. 1750 - 1829,Glengarry,,1824,Publication,,,,,,Vol. 4. No. 2,Mac-Talla,July 19 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Published in Orain| marbhrannan| agus duanagan| Ghaidhealach | 1829| p. 190,See biography of poet in Sar-Obair nam Bàrd p. 298,,
,Oran mu na Caoraich Mhora,,,,Deoch-Slaint’ ’Choirueil nach maireann,Complaint | Political, Coirneal Ghrannda | Great Sheep,Four line verse,Scotland,Male ,Iain,Grannda,Iain Mac Ghilleasbig,Post 1750,Tomb bheallaidh,,,Publication,,,,,,Vol. 4. No. 2,Mac-Talla,July 19 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See biography of poet in Gaelic Bards 1775 to 1825 ed. A. MacLean Sinclair p. 33,,,
,Moladh na Luinge,,,Is beag mo shunnd ris an liunn,Ged a tha mi ann san am,Praise,Boat,Four line verse / Four line chorus,Scotland,Male ,Coinneach,"Mac-Coinnich",,Post 1758,Castle-Leathers,Inverness,,Publication,,,,,,Vol. 4. No. 2,Mac-Talla,July 19 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See biography of poet in Gaelic Bards 1775 to 1825 ed. A. MacLean Sinclair p. 35,,,
,Call Ghadhaig,Cumha don Chaiptein Mac-Mhuirich| Fear Bhail-a-Chrothain,,,’S beag an t-ionghnadh mi ’bhi dubhach,Elegy | Lament | Political,,Eight line verse,Scotland,Male ,Calum,Mac-an-t-Saoir,Calum Dubh ,1755 - 1840,Dallanaich an Gleann-Truim,,,Publication,,,,,,Vol. 4. No. 3,Mac-Talla,July 20 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,http://www.bbc.co.uk/scotland/alba/radio/cuairtean/baideanach/cumha_call_gaick.shtml,See also Vol. 3. No. 14,,
,’S Fheudar Dhomh Bhi Beo,,,"’S fheudar dhomh bhi beo",S muladach a ta mi,Love,Sailing,Six line verse,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 3,Mac-Talla,July 20 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,For tune notation see 'An Gaidheal' vol. 2 p.107 https://digital.nls.uk/75905238,,,
,Call Ghadhaig (Continued),Cumha don Chaiptein Mac-Mhuirich| Fear Bhail-a-Chrothain,,,’S beag an t-ionghnadh mi ’bhi dubhach,Elegy | Lament | Political,,Eight line verse,Scotland,Male ,Calum,Mac-an-t-Saoir,Calum Dubh ,1755 - 1840,Dallanaich an Gleann-Truim,,,Publication,,,,,,Vol. 4. No. 4,Mac-Talla,August 3 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,http://www.bbc.co.uk/scotland/alba/radio/cuairtean/baideanach/cumha_call_gaick.shtml,See also Vol. 3. No. 14,,
,Oran Gaoil air Anna Buchanan,,,,Gur mise bheir gràdh gu bràth do ’n chailin,Love | Praise,"Anna Buchanan",Eight line verse,Nova Scotia | Scotland,Male ,Seumas,Mac-Groigair,"[ Rev. Jame MacGregor ]",1759 - 1830,Sgire Nuig a' Ros,Perthshire | Pictou,,Publication,,,,,,Vol. 4. No. 4,Mac-Talla,August 3 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,For biography of poet and notes on this song see Clarsach na Coille ed. A. MacLean Sinclair p.308 https://archive.org/details/clarsachnacoill00sincgoog/page/n308,,,
,An Duilleag,,,,Sgaraichte bho’n stoc| a’s reubta,Dialogue | Nature,Man | Leaf,Four line verse,Scotland,Unknown,M.,,,,Taobh Loch Nis,,1841,Publication,,,,,,Vol. 4. No. 5,Mac-Talla,"August 10 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See also Cuairtear nan Gleann Vol. 1-3 Page 196 Signed by M. ,,,
,An Riomhinn [ Rìbhinn ] Ghlan Og ,Oran do dh-oigh uasail an Duneideann,,,Air dhomhsa ’bhi direadh,Love,,Ten line verse,Scotland,Male ,Iain,Mac-Griogair,Am Bard Smeatach,"c. 18th - 19th Century",,Perthshire,,Publication,,,,,,Vol. 4. No. 6,Mac-Talla,"August 17 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See biography of poet in Gaelic Bards 1775 to 1825 ed. A. MacLean Sinclair p. 55,,,
,Bidh Fonn Oirre Daonnan,,,,Bidh fonn oirre daonnan,Love,,Eight line verse,Scotland,Male ,[ John ],[ Shaw ],Bàrd Loch nan Eala,Post 1758,Mull | Ardchattan,Argyleshire,,Publication,,,,,,Vol. 4. No. 7,Mac-Talla,"August 24 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See biography of poet in Sar-obair nam Bàrd p. 311,,,
,Mairi Dhonn Thorr-a-Chaisteil,,,Mhair dhonn| bhoidheach| dhonn,Gu ma slàn do ’n mhaighdinn oig,Love,,Four line verse / Four line chorus,Scotland,Male ,Coinneach,Mac-Coinnich,,Post 1758,Castle-Leathers,Inverness,,Publication,,,,,,Vol. 4. No. 7,Mac-Talla,"August 24 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See biography of poet in Gaelic Bards 1775 to 1825 ed. A. MacLean Sinclair p. 35,,,
,Mairi Laghach,,,Ho| mo Mhari laghach,Ged is trom a’ ghaillionn,Love | Praise,"Daughter Mairi",Four line verse / Four line chorus,Scotland,Male ,[ Murdo ],[ MacKenzie ],Murchadh Ruadh nam Bo,,Locharron,,,Publication,,,,,,Vol. 4. No. 8,Mac-Talla,August 31 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Celtic Monthly Volume 7 1899  page 7 for notes on song and poet https://digital.nls.uk/75858825, Bha Murchadh Ruadh na bhanntraich nuair a rinn e ’n t-oran. Bha triuir nighean aige| Mari| Seonaid| agus Peigi; ’s i Mari bu shine. ’S e ’s docha nach robh i| ach eadar ceithear-deug ’s a coig-deug ,,
,Mairi Chruinn Chuachach,,,,Bidh Mari ’measg nam maighdean,Praise | Political,"Daughter Mairi",Eight line verse,Scotland,Male ,[ Murdo ],[ MacKenzie ],Murchadh Ruadh nam Bo,,Locharron,,,Publication,,,,,,Vol. 4. No. 8,Mac-Talla,August 31 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Celtic Monthly Volume 7 1899  page 7 for notes on  poet https://digital.nls.uk/75858825, Thubhairt fear de choimhearsnich ri Murchadh Ruadh nach b’ urrinn e Mari a mholadh na b’ airde na rinn e. Rinn Murchadh an duanag a thug mi seachad a dhearbhadh gum b’ urrinn. ,,
,Air a’ Ghille tha mo Run,,,Air a’ ghille tha mo run,’S ann a fhuair thu t’ àrach òg,Love,,Four line verse / Four line chorus,Scotland,Unknown,,,,,,,,Publication,,,,,,Vol. 4. No. 9,Mac-Talla,"September 7 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Oran Gaoil,A Mhairi Bhoicheach,,A Mhairi bhoidheach| ’sa Mhairi ghaolach,A Mhari bhoidheach gur mor mo ghaol ort,Love,,Four line verse / Four line chorus,Scotland,Male ,Alasdair,Stiubhart,,,North Uist,,,Publication,,,,,,Vol. 4. No. 9,Mac-Talla,"September 7 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Biography of poet http://www.bbc.co.uk/alba/oran/people/alasdair_stiubhart/,,,
,Cumha do Ghilleasbuig Mac-Gilleain Fear Chill-Mo-Lubhaig,,Gaoir nam ban Muileach,,Fhuair mi sgeula mo sgaraidh,Elegy | Political,,Seven line verse,Scotland,Male ,Gilleasbuig,MacGilleain,Gilleasbuig Laidir / Gilleasbuig Mac Lachainn Mhic ,Pre 1830,Kilmoluaig,Tiree,,Publication,,,,,,Vol. 4. No. 10,Mac-Talla,"September 14 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See The MacLean Bards| ed A. MacLean Sinclair page 1 for biography of poet,,,
,Mo Mhathair,My Mother,,,Co thog mi air a broilleach tlàth,Praise | Political,Mother,Four line verse,Scotland,Female,Ann,Taylor,,1782 - 1866,Colchester,England,,Publication,,,,,,Vol. 4. No. 10,Mac-Talla,"September 14 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,Translated from English,,,
,Oran A rinneadh an deidh bas Dhomhnuill Mhic-Gilleain| Fear Chornaig an Cola.,,Cumha Fear Ile,,Gur h-e mis’ th’ air mo leonadh,Elegy | Lament,,Eight line verse,Scotland,Male ,Gilleasbuig,Mac-Gilleain,,Pre 1830,Kilmoluaig,Tiree,,Publication,,,,,,Vol. 4. No. 11,Mac-Talla,"September 21 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See The MacLean Bards| ed A. MacLean Sinclair page 1 for biography of poet,,,
,Oran Gaoil,,,,’S bochd an creachal ’th’ air m’ inntinn,Love,,Three line verse,Scotland,Male ,Gilleasbig [ Gilleasbuig ],Mac-Phail,,Pre 1830,,Tiree,,Publication,,,,,,Vol. 4. No. 12,Mac-Talla,"September 28 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Clarsach na Coille p. 235 for biography of poet,,,
,Oran do Chailain Mac-Niomhain| Fear Ghrianail an Tirithe,,,,Thoir mo shoraidh gu Fear-Ghrianail,Elegy | Lament | Political,,Four line verse,Scotland,Male ,Gilleasbig [ Gilleasbuig ],Mac-Phail,,Pre 1830,,Tiree,,Publication,,,,,,Vol. 4. No. 12,Mac-Talla,"September 28 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Clarsach na Coille p. 235 for biography of poet,,,
,Moladh Do 'n Fheiceadan Dubh,,,,Faigheadh cliu o gach rann-fhear,Praise | Political,"Blackwatch | Soldiers",Eight line verse,Scotland,Male ,Rob,Mac-Griogair,,,,,,Publication,,,,,,Vol. 4. No. 12,Mac-Talla,"September 28 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Blar na h-Olaint,,,,Air mios deireannach an fhoghair,Praise | Historical | Political,War| Battle of Alexandria,Eight line verse,Scotland,Male ,Alasdair,Mac-Fhionghain,,1770 - 1814,Arisaig,Morar,,Publication,,,,,,Vol. 4. No. 13,Mac-Talla,"October 5 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,See Sar-obair nam Bàrd p. 340 for biography of poet,,,
,Oran an t-Saighdeir,,,,Is cianail an rathad,Complaint,Soldier,Eight line verse,Scotland,Male ,[ Alexander ],[ Grant ],"Alasdair Mac Iain Bhain","c. 1772 - c. 1804",Achnaconeran,,,Publication,,,,,,Vol. 4. No. 14,Mac-Talla,"October 12 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
,Oran,,,,Mo bheannachd ort a Thormaid,Praise | Political,Tormad,Eight line verse,Scotland,Male ,,,Calum mac Iain 'ic Phadruig,,Harris | Framboise,,,Publication,,,,,,Vol. 4. No. 14,Mac-Talla,"October 12 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,A rinneadh le Calum Mac Iain ’ic Phàdruig| anns na Hearreadh agus a chuir e dh’ ionnsuidh caraide dha a tha fuireach a nis ann a Framboise| an Ceap Breatuinn. ’S ann air an fhoghar so fhéin a rinnedh an t-òran.,,,
,"Oran (continued)",,,,Mo bheannachd ort a Thormaid,Praise | Political,,Eight line verse,Scotland,Male ,,,Calum mac Iain 'ic Phadruig,,Harris | Framboise,,,Publication,,,,,,Vol. 4. No. 15,Mac-Talla,"October 19 1895",8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,A rinneadh le Calum Mac Iain ’ic Phàdruig| anns na Hearreadh agus a chuir e dh’ ionnsuidh caraide dha a tha fuireach a nis ann a Framboise| an Ceap Breatuinn. ’S ann air an fhoghar so fhéin a rinnedh an t-òran.,,,
,Ealaidh Ghaoil,,,Air failirinn| illirin| uillirin o,Gur gile mo leannan,Love,,Eight  line verse / Four line chorus,Scotland,Male ,Eoghain,"Mac-Lachainn",,,,,,Publication,,,,,,Vol. 4. No. 15,Mac-Talla,October 19 1895,8,http://www.smo.uhi.ac.uk/en/rannsachadh/leabharlann/cruinneachadh-didseatach-old/mac-talla-iris-4/,,,,
